6,Subway,40.81554068,-73.95842347,2/8/2013 5:20:24,0 days 01:56:49.000000000,174
7,School,40.79336765,-73.94829806,4/4/2012 7:49:27,0 days 16:13:49.000000000,178
7,School,40.79336765,-73.94829806,4/4/2012 7:52:42,0 days 00:03:15.000000000,178
7,Gym / Fitness Center,40.80927,-73.94907117,4/4/2012 8:47:01,0 days 00:54:19.000000000,178
7,Coffee Shop,40.81009017,-73.94326687,4/11/2012 9:16:19,1 days 14:01:59.000000000,182
7,Vegetarian / Vegan Restaurant,40.77130228,-73.96158038,4/11/2012 9:55:10,0 days 00:38:51.000000000,182
7,School,40.79336765,-73.94829806,4/16/2012 7:49:04,0 days 18:21:58.000000000,188
7,Gym / Fitness Center,40.80927,-73.94907117,4/16/2012 8:14:20,0 days 00:25:16.000000000,188
7,Gym / Fitness Center,40.80927,-73.94907117,4/16/2012 8:16:44,0 days 00:02:24.000000000,188
7,Financial or Legal Service,40.774406,-73.959846,5/3/2012 14:32:05,0 days 03:36:53.000000000,200
7,Coffee Shop,40.77211113,-73.96095474,5/3/2012 14:47:33,0 days 00:15:28.000000000,200
7,Food & Drink Shop,40.774111,-73.959546,5/4/2012 17:22:29,0 days 04:46:06.000000000,201
7,Art Gallery,40.77481616,-73.96447895,5/4/2012 18:47:01,0 days 01:24:32.000000000,201
7,Bar,40.745478000000006,-73.97780999999999,5/4/2012 20:08:48,0 days 01:21:47.000000000,201
7,Gym / Fitness Center,40.80927,-73.94907117,5/8/2012 9:19:08,0 days 16:32:43.000000000,203
7,Clothing Store,40.77843897,-73.95451458,5/8/2012 10:41:41,0 days 01:22:33.000000000,203
7,Soup Place,40.774626,-73.959236,5/8/2012 12:30:44,0 days 01:49:03.000000000,203
7,Coffee Shop,40.77211113,-73.96095474,5/8/2012 15:13:02,0 days 02:42:18.000000000,203
7,School,40.79367378,-73.94887208,5/14/2012 7:52:37,1 days 21:33:06.000000000,208
7,Gym / Fitness Center,40.80927,-73.94907117,5/14/2012 8:14:19,0 days 00:21:42.000000000,208
7,Gym / Fitness Center,40.80927,-73.94907117,7/9/2012 8:17:43,0 days 19:29:15.000000000,222
7,Coffee Shop,40.77211113,-73.96095474,7/9/2012 10:48:36,0 days 02:30:53.000000000,222
7,School,40.79340457,-73.94856785,10/22/2012 8:31:48,2 days 23:57:47.000000000,228
7,Coffee Shop,40.77211113,-73.96095474,10/22/2012 9:28:23,0 days 00:56:35.000000000,228
7,Coffee Shop,40.77211113,-73.96095474,12/3/2012 18:36:25,2 days 07:57:55.000000000,231
7,Gym / Fitness Center,40.80927,-73.94907117,12/3/2012 19:27:38,0 days 00:51:13.000000000,231
7,School,40.79359183,-73.94869413,12/4/2012 8:34:24,0 days 09:37:51.000000000,232
7,Coffee Shop,40.77211113,-73.96095474,12/4/2012 9:24:15,0 days 00:49:51.000000000,232
7,Gym / Fitness Center,40.80927,-73.94907117,12/11/2012 9:17:57,0 days 10:33:45.000000000,235
7,Coffee Shop,40.77211113,-73.96095474,12/11/2012 10:56:14,0 days 01:38:17.000000000,235
8,Spa / Massage,40.72772898,-74.00727512,1/29/2013 14:30:35,0 days 06:46:09.000000000,246
8,Coffee Shop,40.73819586,-74.00347051,1/29/2013 16:07:38,0 days 01:37:03.000000000,246
9,Gift Shop,40.727129999999995,-73.982697,4/25/2012 18:59:11,0 days 06:32:51.000000000,253
9,Sandwich Place,40.72737129,-73.9848538,4/25/2012 20:00:57,0 days 01:01:46.000000000,253
9,Garden,40.72477483,-73.98248881,4/29/2012 11:09:26,0 days 21:59:23.000000000,257
9,Coffee Shop,40.73530691,-74.00594954,4/29/2012 11:31:27,0 days 00:22:01.000000000,257
9,Office,40.74072399,-73.98694856,5/1/2012 12:38:10,2 days 01:06:43.000000000,258
9,Cuban Restaurant,40.74081918,-73.98764133,5/1/2012 12:48:55,0 days 00:10:45.000000000,258
9,Italian Restaurant,40.72007096,-73.98823142,5/5/2012 12:02:48,0 days 12:46:38.000000000,263
9,Tea Room,40.720112,-73.98885351,5/5/2012 13:09:55,0 days 01:07:07.000000000,263
9,Mexican Restaurant,40.75922049,-73.98880005,5/5/2012 13:16:48,0 days 00:06:53.000000000,263
9,Harbor / Marina,40.70566047,-74.00287628,5/5/2012 14:03:11,0 days 00:46:23.000000000,263
9,Other Great Outdoors,40.70281445,-74.01436767,5/5/2012 14:18:24,0 days 00:15:13.000000000,263
9,Office,40.74072399,-73.98694856,5/14/2012 10:00:45,0 days 16:50:28.000000000,270
9,Food Truck,40.74265628,-73.98901463,5/14/2012 12:53:00,0 days 02:52:15.000000000,270
9,Bar,40.710770000000004,-73.967662,5/14/2012 19:58:45,0 days 07:05:45.000000000,271
9,American Restaurant,40.71428111,-73.96502495,5/14/2012 20:19:47,0 days 00:21:02.000000000,271
9,Sculpture Garden,40.75379978,-74.00765061,6/26/2012 19:56:34,6 days 02:00:57.000000000,276
9,Plaza,40.67367302,-73.97013187,6/26/2012 21:00:39,0 days 01:04:05.000000000,276
9,Park,40.66390777,-73.97094727,6/26/2012 21:04:47,0 days 00:04:08.000000000,276
9,Home (private),40.71633255,-73.95361626,6/26/2012 21:55:22,0 days 00:50:35.000000000,276
10,Italian Restaurant,40.77634199,-73.95220134,4/17/2012 20:24:29,0 days 07:42:06.000000000,290
10,Home (private),40.77561585,-73.95361626,4/17/2012 22:48:51,0 days 02:24:22.000000000,290
10,Government Building,40.749185,-73.98491999999999,4/23/2012 8:48:29,0 days 16:41:42.000000000,294
10,Deli / Bodega,40.75586047,-73.99197014,4/23/2012 9:39:22,0 days 00:50:53.000000000,294
10,South American Restaurant,40.74014696,-73.85338401,4/29/2012 14:12:37,0 days 04:35:09.000000000,297
10,Ice Cream Shop,40.74319684,-73.85505706,4/29/2012 14:55:46,0 days 00:43:09.000000000,297
10,Bar,40.7253323,-73.97806434,5/5/2012 0:45:29,0 days 10:36:10.000000000,302
10,Bar,40.72576273,-73.9833498,5/5/2012 0:58:08,0 days 00:12:39.000000000,302
10,Indian Restaurant,40.72249408,-73.98712099,5/5/2012 1:55:47,0 days 00:57:39.000000000,302
10,Food Truck,40.75694115,-73.98298859,5/17/2012 13:32:56,0 days 14:06:36.000000000,305
10,Park,40.75372797,-73.98368836,5/17/2012 14:06:24,0 days 00:33:28.000000000,305
10,Candy Store,40.75465789,-73.98798732,5/17/2012 14:19:57,0 days 00:13:33.000000000,305
10,Concert Hall,40.740371100000004,-73.98353954,7/28/2012 17:51:30,12 days 09:02:27.000000000,314
10,Indian Restaurant,40.742205,-73.98295999999999,7/28/2012 18:41:02,0 days 00:49:32.000000000,314
10,Food & Drink Shop,40.77823534,-73.95152401,7/28/2012 20:36:50,0 days 01:55:48.000000000,314
10,Bike Shop,40.74513808,-73.97647455,10/24/2012 18:44:42,2 days 09:10:40.000000000,318
10,Indian Restaurant,40.73981962,-73.98758559,10/24/2012 21:35:17,0 days 02:50:35.000000000,318
11,Coffee Shop,40.72795461,-73.99326138,7/8/2012 7:55:19,0 days 06:13:26.000000000,326
11,Bookstore,40.75407124,-73.98446354,7/8/2012 8:39:03,0 days 00:43:44.000000000,326
11,Zoo,40.76744416,-73.97193432,7/8/2012 10:16:53,0 days 01:37:50.000000000,326
11,Record Shop,40.725871000000005,-73.99074558,7/8/2012 11:20:36,0 days 01:03:43.000000000,326
11,Park,40.75372797,-73.98368836,7/9/2012 6:04:57,0 days 05:46:09.000000000,327
11,Hotel,40.71532523,-74.00952456,7/9/2012 7:19:37,0 days 01:14:40.000000000,327
11,Hardware Store,40.7421523,-73.99064541,7/10/2012 18:02:22,1 days 06:51:05.000000000,328
11,Burger Joint,40.74116059,-73.9881134,7/10/2012 20:14:31,0 days 02:12:09.000000000,328
11,Event Space,40.74277009,-74.0076828,7/15/2012 20:51:35,0 days 12:48:25.000000000,329
11,Mosque,40.7140314,-74.00765385,7/15/2012 21:15:58,0 days 00:24:23.000000000,329
12,Bakery,40.60904075,-73.99974042,4/8/2012 11:40:16,0 days 18:53:38.000000000,345
12,Asian Restaurant,40.76333429,-73.80931,4/8/2012 13:53:57,0 days 02:13:41.000000000,345
12,Coffee Shop,40.75811474,-73.82963978,4/14/2012 6:36:10,0 days 08:16:16.000000000,349
12,Bus Station,40.70780845,-73.80277045,4/14/2012 7:19:50,0 days 00:43:40.000000000,349
12,Road,40.68779755,-73.89198303,4/14/2012 16:03:23,0 days 08:43:33.000000000,350
12,Food & Drink Shop,40.612663,-73.98277697,4/14/2012 16:48:41,0 days 00:45:18.000000000,350
12,Drugstore / Pharmacy,40.60589932,-73.98453815,4/14/2012 17:19:43,0 days 00:31:02.000000000,350
12,Chinese Restaurant,40.60513775,-73.98008,4/14/2012 19:58:25,0 days 02:38:42.000000000,350
12,Chinese Restaurant,40.60180286,-73.99324991,4/14/2012 20:16:43,0 days 00:18:18.000000000,350
12,Medical Center,40.63904062,-73.99794102,4/14/2012 21:48:05,0 days 01:31:22.000000000,350
12,Drugstore / Pharmacy,40.75749337,-73.82747576,4/24/2012 18:37:19,0 days 11:28:35.000000000,358
12,Bakery,40.76083987,-73.83064052,4/24/2012 18:46:32,0 days 00:09:13.000000000,358
12,Bank,40.7600704,-73.83020401,4/24/2012 19:18:05,0 days 00:31:33.000000000,358
12,Drugstore / Pharmacy,40.75749337,-73.82747576,4/25/2012 18:28:52,0 days 11:04:30.000000000,359
12,Food & Drink Shop,40.75785083,-73.82830285,4/25/2012 18:45:38,0 days 00:16:46.000000000,359
12,Bakery,40.76083987,-73.83064052,4/25/2012 19:11:59,0 days 00:26:21.000000000,359
12,Food & Drink Shop,40.76396261,-73.82912420000001,4/25/2012 19:54:51,0 days 00:42:52.000000000,359
12,Bus Station,40.70738067,-73.80256939,5/8/2012 17:56:22,0 days 10:56:51.000000000,369
12,Neighborhood,40.7648764,-73.81782532,5/8/2012 18:38:19,0 days 00:41:57.000000000,369
12,Miscellaneous Shop,40.76187648,-73.83145612,5/8/2012 18:47:50,0 days 00:09:31.000000000,369
12,Food & Drink Shop,40.76396261,-73.82912420000001,5/8/2012 19:41:33,0 days 00:53:43.000000000,369
12,Sushi Restaurant,40.764123,-73.828082,5/8/2012 20:13:32,0 days 00:31:59.000000000,369
12,Neighborhood,40.7648764,-73.81782532,5/9/2012 18:28:47,0 days 11:32:38.000000000,370
12,Food & Drink Shop,40.75785083,-73.82830285,5/9/2012 18:54:13,0 days 00:25:26.000000000,370
12,Chinese Restaurant,40.75824391,-73.82911271,5/9/2012 19:03:27,0 days 00:09:14.000000000,370
12,Bank,40.7600704,-73.83020401,5/9/2012 19:32:27,0 days 00:29:00.000000000,370
12,Subway,40.7476146,-73.88395786,5/10/2012 21:32:36,1 days 02:00:09.000000000,371
12,Neighborhood,40.7648764,-73.81782532,5/10/2012 21:58:49,0 days 00:26:13.000000000,371
12,Bus Station,40.70738067,-73.80256939,5/17/2012 17:57:55,0 days 11:03:50.000000000,380
12,Food & Drink Shop,40.76396261,-73.82912420000001,5/17/2012 19:28:36,0 days 01:30:41.000000000,380
12,Bus Station,40.709070600000004,-73.80420081,5/21/2012 18:10:27,0 days 11:06:37.000000000,384
12,Neighborhood,40.7648764,-73.81782532,5/21/2012 18:38:37,0 days 00:28:10.000000000,384
12,Department Store,40.68141612,-73.95714921,5/27/2012 19:21:08,0 days 09:48:27.000000000,388
12,Drugstore / Pharmacy,40.60586317,-73.98481363,5/27/2012 21:52:26,0 days 02:31:18.000000000,388
12,Bus Station,40.70718251,-73.80240855,6/11/2012 17:56:42,0 days 10:59:10.000000000,399
12,Food & Drink Shop,40.75782225,-73.82802715,6/11/2012 18:33:56,0 days 00:37:14.000000000,399
12,Bakery,40.76081233,-73.83064052,6/11/2012 18:59:08,0 days 00:25:12.000000000,399
12,Thrift / Vintage Store,40.63612878,-74.02588964,6/30/2012 15:28:38,3 days 08:38:14.000000000,404
12,Coffee Shop,40.61919611,-73.99012221,6/30/2012 15:44:43,0 days 00:16:05.000000000,404
12,Department Store,40.68141612,-73.95714921,10/28/2012 19:24:37,0 days 06:33:53.000000000,412
12,Road,40.64220705,-73.97386313,10/28/2012 19:43:33,0 days 00:18:56.000000000,412
12,Other Great Outdoors,40.78782019,-73.79104614,10/28/2012 19:45:09,0 days 00:01:36.000000000,412
12,Coffee Shop,40.75811474,-73.82963978,12/3/2012 16:11:14,1 days 03:14:33.000000000,419
12,Asian Restaurant,40.75854055,-73.82972154,12/3/2012 17:42:12,0 days 01:30:58.000000000,419
12,Bus Station,40.71453807,-73.80515438,12/17/2012 8:46:53,0 days 14:01:02.000000000,422
12,Breakfast Spot,40.70716206,-73.80291406,12/17/2012 8:47:06,0 days 00:00:13.000000000,422
13,Other Great Outdoors,40.78782019,-73.79104614,10/28/2012 13:18:40,0 days 09:48:59.000000000,426
13,College Academic Building,40.91163004,-73.90776816,10/28/2012 14:42:34,0 days 01:23:54.000000000,426
13,College Academic Building,40.911961,-73.906654,11/7/2012 11:26:23,0 days 03:02:08.000000000,429
13,College Academic Building,40.91183,-73.906612,11/7/2012 11:27:35,0 days 00:01:12.000000000,429
13,College Academic Building,40.911961,-73.906654,11/7/2012 12:36:40,0 days 01:09:05.000000000,429
13,College Academic Building,40.91163004,-73.90776816,11/7/2012 12:59:31,0 days 00:22:51.000000000,429
13,College Academic Building,40.91159986,-73.90760166,11/7/2012 12:59:34,0 days 00:00:03.000000000,429
13,College Academic Building,40.91123425,-73.9082855,11/7/2012 13:17:33,0 days 00:17:59.000000000,429
13,College Academic Building,40.91118966,-73.90711069,11/20/2012 9:25:36,0 days 14:22:05.000000000,440
13,Laundry Service,40.91139031,-73.90730885,11/20/2012 9:25:46,0 days 00:00:10.000000000,440
13,Student Center,40.911271,-73.907179,11/20/2012 9:25:57,0 days 00:00:11.000000000,440
13,College Academic Building,40.91159429,-73.90754424,11/20/2012 9:26:16,0 days 00:00:19.000000000,440
13,College Academic Building,40.91183,-73.906612,11/20/2012 9:26:55,0 days 00:00:39.000000000,440
13,College Academic Building,40.911961,-73.906654,11/20/2012 10:30:25,0 days 01:03:30.000000000,440
13,College Academic Building,40.91123425,-73.9082855,11/20/2012 11:45:59,0 days 01:15:34.000000000,440
13,College Academic Building,40.91118966,-73.90711069,11/25/2012 23:56:06,0 days 04:19:12.000000000,442
13,College Academic Building,40.911297999999995,-73.907193,11/25/2012 23:58:36,0 days 00:02:30.000000000,442
13,Home (private),40.911136,-73.907403,12/8/2012 11:43:24,0 days 07:37:38.000000000,447
13,Laundry Service,40.91139031,-73.90730885,12/8/2012 12:33:11,0 days 00:49:47.000000000,447
13,Home (private),40.911136,-73.907403,12/8/2012 14:36:25,0 days 02:03:14.000000000,447
13,Parking,40.9126831,-73.90591368,12/10/2012 1:58:21,0 days 04:36:25.000000000,449
13,College Academic Building,40.91118966,-73.90711069,12/10/2012 2:55:40,0 days 00:57:19.000000000,449
13,Student Center,40.91124844,-73.90751034,12/10/2012 2:55:47,0 days 00:00:07.000000000,449
13,College Academic Building,40.911297999999995,-73.907193,12/10/2012 2:55:54,0 days 00:00:07.000000000,449
13,Home (private),40.911136,-73.907403,12/10/2012 2:55:59,0 days 00:00:05.000000000,449
13,Home (private),40.911136,-73.907403,12/16/2012 13:46:26,0 days 12:58:23.000000000,461
13,College Academic Building,40.91123778,-73.90816431,12/16/2012 13:47:08,0 days 00:00:42.000000000,461
13,Residential Building (Apartment / Condo),40.911287,-73.907189,12/18/2012 15:56:15,0 days 05:40:20.000000000,465
13,Residential Building (Apartment / Condo),40.911433,-73.907013,12/18/2012 16:04:51,0 days 00:08:36.000000000,465
13,Food & Drink Shop,40.90619025,-73.9049606,1/16/2013 22:07:13,0 days 03:09:05.000000000,470
13,Home (private),40.911136,-73.907403,1/17/2013 0:13:48,0 days 02:06:35.000000000,470
13,College Academic Building,40.91183,-73.906612,1/17/2013 15:20:23,0 days 04:07:59.000000000,472
13,College Academic Building,40.91279909,-73.90786707,1/17/2013 17:03:58,0 days 01:43:35.000000000,472
13,College Academic Building,40.91268493,-73.90799207,1/17/2013 17:04:54,0 days 00:00:56.000000000,472
13,Residential Building (Apartment / Condo),40.911433,-73.907013,1/17/2013 18:46:21,0 days 01:41:27.000000000,472
13,College Academic Building,40.91159986,-73.90760166,1/17/2013 19:13:51,0 days 00:27:30.000000000,472
14,Food & Drink Shop,40.73652697,-73.99055958,4/7/2012 12:00:15,0 days 03:14:07.000000000,476
14,Food & Drink Shop,40.73431844,-73.98867026,4/7/2012 12:02:00,0 days 00:01:45.000000000,476
14,Burger Joint,40.7414075,-73.98843795,4/19/2012 20:02:32,0 days 05:26:36.000000000,478
14,Park,40.74218831,-73.98792419,4/19/2012 20:03:21,0 days 00:00:49.000000000,478
14,Furniture / Home Store,40.74001922,-73.99469609,4/29/2012 12:42:30,0 days 04:25:03.000000000,480
14,Burger Joint,40.7414075,-73.98843795,4/29/2012 12:48:53,0 days 00:06:23.000000000,480
14,Burger Joint,40.7414075,-73.98843795,6/4/2012 19:13:46,0 days 11:08:58.000000000,491
14,Coffee Shop,40.739507,-73.990549,6/4/2012 19:44:46,0 days 00:31:00.000000000,491
14,Bar,40.741128,-73.989902,6/16/2012 16:40:47,2 days 09:43:29.000000000,496
14,Park,40.74218831,-73.98792419,6/16/2012 16:41:21,0 days 00:00:34.000000000,496
14,Burger Joint,40.7414075,-73.98843795,6/16/2012 18:23:15,0 days 01:41:54.000000000,496
14,Market,40.74186151,-73.98943363,7/10/2012 19:50:13,1 days 11:24:39.000000000,502
14,Coffee Shop,40.74190438,-73.98906827,7/10/2012 19:50:44,0 days 00:00:31.000000000,502
14,Coffee Shop,40.74190438,-73.98906827,7/12/2012 15:21:58,0 days 05:21:30.000000000,505
14,Market,40.74186151,-73.98943363,7/12/2012 16:08:31,0 days 00:46:33.000000000,505
14,Park,40.74218831,-73.98792419,7/12/2012 16:08:52,0 days 00:00:21.000000000,505
14,Park,40.74218831,-73.98792419,7/14/2012 6:39:25,0 days 10:25:21.000000000,506
14,Drugstore / Pharmacy,40.74123105,-73.98953684,7/14/2012 8:19:04,0 days 01:39:39.000000000,506
14,Park,40.74218831,-73.98792419,7/15/2012 9:06:25,1 days 00:47:21.000000000,507
14,Furniture / Home Store,40.74040988,-73.98941058,7/15/2012 10:46:11,0 days 01:39:46.000000000,507
14,Park,40.74218831,-73.98792419,7/15/2012 10:47:42,0 days 00:01:31.000000000,507
14,Government Building,40.769031,-74.22450400000001,7/15/2012 12:23:20,0 days 01:35:38.000000000,507
14,Park,40.74218831,-73.98792419,11/25/2012 7:31:43,1 days 00:13:25.000000000,519
14,Park,40.74218831,-73.98792419,11/25/2012 10:03:58,0 days 02:32:15.000000000,519
15,Bar,40.73964988,-74.00695376,4/13/2012 23:15:05,0 days 08:15:45.000000000,531
15,Hotel,40.75583617,-73.991862,4/14/2012 1:26:11,0 days 02:11:06.000000000,531
