UserID,Venue category name,Latitude,Longitude,Time,Timegap,Trajectory,VenueID
5,Residential Building (Apartment / Condo),40.72931156,-74.04107715,7/13/2012 18:32,0 days 00:00:12.000000000,95,191
5,Building,40.71186956,-74.01181415,7/18/2012 18:42,0 days 22:27:05.000000000,98,35
5,Train Station,40.71267093,-74.01193142,7/18/2012 18:43,0 days 00:00:25.000000000,98,238
5,Mall,40.72696607,-74.03832436,7/18/2012 19:01,0 days 00:18:18.000000000,98,139
5,Miscellaneous Shop,40.72289631,-74.03914364,9/15/2012 19:15,1 days 00:10:28.000000000,107,148
5,Food & Drink Shop,40.7235186,-74.03974056,9/15/2012 20:14,0 days 00:59:05.000000000,107,94
5,Medical Center,40.73034183,-74.03443886,10/3/2012 11:39,17 days 15:25:04.000000000,108,141
5,Food & Drink Shop,40.72891738,-74.04134989,10/3/2012 12:25,0 days 00:46:26.000000000,108,94
6,Bus Station,40.91234505,-73.90275478,11/16/2012 21:04,0 days 04:19:21.000000000,121,38
6,Subway,40.74637912,-73.98189068,11/16/2012 22:05,0 days 01:00:07.000000000,121,222
6,Subway,40.69043337,-73.98528099,11/16/2012 23:02,0 days 00:57:24.000000000,121,222
6,Japanese Restaurant,40.79948534,-73.96830729,11/17/2012 0:58,0 days 01:55:41.000000000,121,129
6,Subway,40.79467579,-73.97176266,11/17/2012 1:01,0 days 00:02:49.000000000,121,222
6,Home (private),40.8331652,-73.94186034,11/17/2012 2:35,0 days 01:34:32.000000000,121,121
6,Other Great Outdoors,40.75141843,-73.98330688,11/23/2012 18:33,1 days 14:42:14.000000000,127,165
6,Home (private),40.8331652,-73.94186034,11/23/2012 18:34,0 days 00:00:31.000000000,127,121
6,Subway,40.66047384,-73.83029109,11/26/2012 17:22,0 days 17:43:07.000000000,129,222
6,Beach,40.60864208,-73.81903768,11/26/2012 19:39,0 days 02:17:00.000000000,129,23
6,Mall,40.73405558,-73.87084723,11/26/2012 20:08,0 days 00:29:22.000000000,129,139
6,Bus Station,40.73337247,-73.87114047,11/26/2012 20:10,0 days 00:01:37.000000000,129,38
6,Bus Station,40.76313379,-73.87521183,11/26/2012 21:13,0 days 01:02:50.000000000,129,38
6,Bus Station,40.83429878,-74.09794922,12/16/2012 19:38,0 days 05:40:50.000000000,142,38
6,Bus Station,40.84408609,-74.10705151,12/16/2012 19:45,0 days 00:07:32.000000000,142,38
6,Building,40.914178,-74.17763521,12/16/2012 20:40,0 days 00:55:16.000000000,142,35
6,Train Station,40.91504067,-74.16738392,12/16/2012 21:18,0 days 00:37:34.000000000,142,238
6,Bus Station,40.76500642,-73.88726234,12/18/2012 17:52,0 days 12:51:26.000000000,144,38
6,Bus Station,40.74934374,-73.93936614,12/18/2012 19:11,0 days 01:19:10.000000000,144,38
6,Bus Station,40.6316674,-73.94702948,12/18/2012 20:31,0 days 01:20:08.000000000,144,38
6,Department Store,40.63154374,-73.94687409,12/18/2012 21:34,0 days 01:02:51.000000000,144,68
6,Deli / Bodega,40.834097799999995,-73.94526722,12/18/2012 23:53,0 days 02:19:40.000000000,144,67
6,Home (private),40.8331652,-73.94186034,12/19/2012 2:07,0 days 02:13:56.000000000,144,121
6,Office,40.69008723,-73.98177762,12/21/2012 16:19,0 days 21:51:55.000000000,148,164
6,Subway,40.746834299999996,-73.89155388,12/21/2012 17:35,0 days 01:15:04.000000000,148,222
6,Airport,40.773839,-73.87122,12/21/2012 20:19,0 days 02:44:00.000000000,148,2
6,Bridge,40.78008648,-73.92702341,12/21/2012 20:50,0 days 00:31:14.000000000,148,34
6,Bus Station,40.80776769,-73.94554138,12/21/2012 21:08,0 days 00:18:15.000000000,148,38
6,Clothing Store,40.8080704,-73.94572644,12/21/2012 21:09,0 days 00:01:22.000000000,148,53
6,Subway,40.68991272,-73.98150444,12/21/2012 22:21,0 days 01:11:41.000000000,148,222
6,Hotel,40.74397864,-73.92731657,1/4/2013 16:57,3 days 02:32:41.000000000,152,123
6,Subway,40.75947867,-73.83009851,1/4/2013 17:25,0 days 00:27:14.000000000,152,222
6,Bus Station,40.77358688,-73.84151459,1/4/2013 17:59,0 days 00:34:05.000000000,152,38
6,Bus Station,40.7592855,-73.83078575,1/4/2013 19:55,0 days 01:56:34.000000000,152,38
6,Deli / Bodega,40.83413856,-73.9455843,1/5/2013 3:39,0 days 07:43:22.000000000,153,67
6,Home (private),40.8331652,-73.94186034,1/5/2013 4:17,0 days 00:38:03.000000000,153,121
6,Subway,40.8278609,-73.92565146,1/14/2013 23:02,0 days 19:40:33.000000000,161,222
6,Subway,40.70858836,-73.99103165,1/15/2013 1:40,0 days 02:38:16.000000000,161,222
6,Office,40.69008723,-73.98177762,1/15/2013 2:25,0 days 00:44:46.000000000,161,164
6,Bus Station,40.75938302,-73.9879632,1/15/2013 4:07,0 days 01:42:15.000000000,161,38
6,Subway,40.69043337,-73.98528099,1/17/2013 3:14,0 days 17:55:20.000000000,163,222
6,Home (private),40.8331652,-73.94186034,1/17/2013 4:48,0 days 01:33:19.000000000,163,121
6,Office,40.69008723,-73.98177762,1/25/2013 2:33,0 days 05:33:53.000000000,166,164
6,Plaza,40.75648987,-73.98626804,1/25/2013 3:39,0 days 01:05:27.000000000,166,179
6,Home (private),40.8331652,-73.94186034,1/29/2013 18:36,4 days 14:57:00.000000000,167,121
6,Subway,40.68805851,-73.98049054,1/29/2013 20:32,0 days 01:55:50.000000000,167,222
7,Indian Restaurant,40.742670000000004,-73.98247928,4/12/2012 18:46,0 days 21:57:55.000000000,184,126
7,Clothing Store,40.74286346,-73.98241467,4/12/2012 19:14,0 days 00:27:42.000000000,184,53
7,Coffee Shop,40.77211113,-73.96095474,4/15/2012 10:25,0 days 14:13:17.000000000,187,54
7,Food & Drink Shop,40.77191392,-73.95900894,4/15/2012 12:15,0 days 01:49:52.000000000,187,94
7,Harbor / Marina,40.77403374,-73.96684885,4/15/2012 13:27,0 days 01:11:23.000000000,187,115
7,School,40.79367378,-73.94884338,4/17/2012 7:45,0 days 15:03:25.000000000,189,201
7,Gym / Fitness Center,40.80927,-73.94907117,4/17/2012 8:10,0 days 00:24:12.000000000,189,114
7,Food & Drink Shop,40.77191392,-73.95900894,4/17/2012 10:02,0 days 01:52:46.000000000,189,94
7,Gym / Fitness Center,40.80927,-73.94907117,5/8/2012 9:19,0 days 16:32:43.000000000,203,114
7,Clothing Store,40.77843897,-73.95451458,5/8/2012 10:41,0 days 01:22:33.000000000,203,53
7,Soup Place,40.774626,-73.959236,5/8/2012 12:30,0 days 01:49:03.000000000,203,211
7,Coffee Shop,40.77211113,-73.96095474,5/8/2012 15:13,0 days 02:42:18.000000000,203,54
7,Bar,40.68310865,-73.93524445,6/2/2012 20:26,1 days 12:38:18.000000000,213,22
7,Bar,40.68172936,-73.93460151,6/2/2012 22:23,0 days 01:56:44.000000000,213,22
7,School,40.79340457,-73.94856785,6/6/2012 8:35,1 days 11:42:13.000000000,215,201
7,Coffee Shop,40.81009017,-73.94326687,6/6/2012 9:30,0 days 00:54:27.000000000,215,54
7,Tattoo Parlor,40.77169481,-73.90874419,6/26/2012 20:22,14 days 11:56:20.000000000,217,229
7,Gastropub,40.75877063,-73.91840664,6/26/2012 20:50,0 days 00:27:15.000000000,217,105
7,Gym / Fitness Center,40.80927,-73.94907117,7/9/2012 8:17,0 days 19:29:15.000000000,222,114
7,Coffee Shop,40.77211113,-73.96095474,7/9/2012 10:48,0 days 02:30:53.000000000,222,54
7,School,40.79340457,-73.94856785,10/22/2012 8:31,2 days 23:57:47.000000000,228,201
7,Coffee Shop,40.77211113,-73.96095474,10/22/2012 9:28,0 days 00:56:35.000000000,228,54
7,Gym / Fitness Center,40.80927,-73.94907117,11/5/2012 9:08,4 days 13:22:27.000000000,230,114
7,Coffee Shop,40.77211113,-73.96095474,11/5/2012 10:51,0 days 01:42:27.000000000,230,54
7,Coffee Shop,40.77211113,-73.96095474,12/3/2012 18:36,2 days 07:57:55.000000000,231,54
7,Gym / Fitness Center,40.80927,-73.94907117,12/3/2012 19:27,0 days 00:51:13.000000000,231,114
7,School,40.79359183,-73.94869413,12/4/2012 8:34,0 days 09:37:51.000000000,232,201
7,Coffee Shop,40.77211113,-73.96095474,12/4/2012 9:24,0 days 00:49:51.000000000,232,54
8,Gym / Fitness Center,40.78135679,-73.97971725,8/9/2012 7:29,2 days 23:12:15.000000000,241,114
8,Beach,40.75208102,-74.0066152,8/9/2012 9:26,0 days 01:57:22.000000000,241,23
9,Burger Joint,40.74170827,-73.99346173,4/9/2012 13:51,1 days 22:04:17.000000000,249,36
9,Office,40.74072399,-73.98694856,4/9/2012 13:52,0 days 00:00:19.000000000,249,164
9,Office,40.74622927,-73.982381,4/12/2012 13:27,1 days 17:47:01.000000000,250,164
9,Deli / Bodega,40.746317,-73.983226,4/12/2012 13:28,0 days 00:01:23.000000000,250,67
9,Flea Market,40.7205995,-73.96312594,4/21/2012 11:41,0 days 15:07:58.000000000,251,91
9,Flea Market,40.71985686,-73.96130487,4/21/2012 12:53,0 days 01:12:18.000000000,251,91
9,Bar,40.7201,-73.955428,4/21/2012 14:31,0 days 01:38:11.000000000,251,22
9,Flea Market,40.7205995,-73.96312594,4/21/2012 15:38,0 days 01:07:00.000000000,251,91
9,Athletic & Sport,40.72709616,-74.0113306,5/3/2012 19:09,0 days 05:16:07.000000000,260,15
9,Sandwich Place,40.725874,-73.994794,5/3/2012 19:32,0 days 00:23:25.000000000,260,198
9,Ice Cream Shop,40.72634865,-73.98415715,5/3/2012 19:50,0 days 00:18:08.000000000,260,125
9,Mediterranean Restaurant,40.734865,-73.992666,5/11/2012 10:21,0 days 12:27:54.000000000,266,143
9,Office,40.73283135,-73.99251533,5/11/2012 12:29,0 days 02:08:18.000000000,266,164
9,Pizza Place,40.73168165,-73.99618149,5/11/2012 13:00,0 days 00:30:37.000000000,266,176
9,Art Gallery,40.76734271,-73.96570724,5/25/2012 18:37,0 days 05:36:34.000000000,274,10
9,Bar,40.76631232,-73.96232655,5/25/2012 20:51,0 days 02:13:26.000000000,274,22
9,Deli / Bodega,40.746317,-73.983226,7/16/2012 12:20,0 days 19:41:21.000000000,281,67
9,Bar,40.74762569,-73.98533014,7/16/2012 13:33,0 days 01:12:57.000000000,281,22
10,Bike Shop,40.77867602,-73.95118535,4/10/2012 19:11,1 days 06:20:19.000000000,287,26
10,Home (private),40.77561585,-73.95361626,4/10/2012 21:50,0 days 02:39:31.000000000,287,121
10,Korean Restaurant,40.781308,-73.94945799999999,4/28/2012 21:37,0 days 06:31:26.000000000,296,131
10,Park,40.77437989,-73.94455543,4/28/2012 22:59,0 days 01:22:08.000000000,296,169
10,Food Truck,40.75694115,-73.98298859,5/3/2012 13:08,1 days 13:04:40.000000000,299,95
10,Park,40.75372797,-73.98368836,5/3/2012 13:33,0 days 00:24:49.000000000,299,169
10,Candy Store,40.75465789,-73.98798732,5/3/2012 13:48,0 days 00:15:01.000000000,299,43
10,Bookstore,40.75485026,-73.98800494,5/3/2012 13:59,0 days 00:11:21.000000000,299,28
10,Sporting Goods Shop,40.72463254,-73.99553239,5/8/2012 20:34,1 days 10:45:20.000000000,304,217
10,Home (private),40.78549052,-73.95361626,5/8/2012 23:08,0 days 02:34:18.000000000,304,121
10,Bike Shop,40.7257625,-73.98972049,5/25/2012 18:47,2 days 05:46:58.000000000,306,26
10,Home (private),40.78549052,-73.95361626,5/25/2012 21:15,0 days 02:28:27.000000000,306,121
10,Salon / Barbershop,40.78049269,-73.95404935,8/18/2012 11:34,0 days 08:24:01.000000000,316,197
10,American Restaurant,40.771986,-73.947569,8/18/2012 12:46,0 days 01:11:46.000000000,316,3
10,Home (private),40.78549052,-73.95361626,8/18/2012 14:32,0 days 01:46:06.000000000,316,121
10,Sporting Goods Shop,40.72463254,-73.99553239,8/18/2012 15:54,0 days 01:21:24.000000000,316,217
10,Bike Shop,40.74513808,-73.97647455,10/24/2012 18:44,2 days 09:10:40.000000000,318,26
10,Indian Restaurant,40.73981962,-73.98758559,10/24/2012 21:35,0 days 02:50:35.000000000,318,126
11,Airport,40.64508936,-73.78452301,7/7/2012 22:06,32 days 23:22:36.000000000,325,2
11,Airport,40.64398223,-73.78237724,7/7/2012 22:14,0 days 00:07:54.000000000,325,2
11,Park,40.780519,-73.920682,1/4/2013 3:37,3 days 03:37:28.000000000,333,169
11,Mosque,40.768285,-73.911439,1/4/2013 3:38,0 days 00:00:43.000000000,333,152
11,Hotel,40.71532523,-74.00952456,1/4/2013 6:24,0 days 02:46:04.000000000,333,123
11,University,40.72898243,-73.99583817,1/4/2013 9:00,0 days 02:35:45.000000000,333,242
11,University,40.72898243,-73.99583817,1/14/2013 9:00,1 days 12:30:09.000000000,340,242
11,Fast Food Restaurant,40.75363804,-73.99246368,1/14/2013 12:00,0 days 02:59:57.000000000,340,86
11,College Academic Building,40.72941622,-73.99291131,1/14/2013 13:00,0 days 00:59:59.000000000,340,56
11,University,40.72898243,-73.99583817,1/14/2013 14:45,0 days 01:44:51.000000000,340,242
11,Hotel,40.71532523,-74.00952456,1/17/2013 10:00,0 days 21:59:56.000000000,341,123
11,Hot Dog Joint,40.77887659,-73.95391187,1/17/2013 12:00,0 days 02:00:06.000000000,341,122
12,Bus Station,40.70780845,-73.80277045,4/12/2012 17:39,0 days 09:01:31.000000000,347,38
12,Bank,40.7600704,-73.83020401,4/12/2012 18:36,0 days 00:57:19.000000000,347,21
12,Clothing Store,40.723867999999996,-73.99820799999999,4/13/2012 18:04,0 days 10:43:49.000000000,348,53
12,Cosmetics Shop,40.72387965,-73.99822542,4/13/2012 18:18,0 days 00:13:34.000000000,348,64
12,Coffee Shop,40.71809032,-73.99999866,4/13/2012 18:57,0 days 00:39:34.000000000,348,54
12,Bus Station,40.70780845,-73.80318405,4/17/2012 17:40,0 days 10:14:33.000000000,352,38
12,Food & Drink Shop,40.75778225,-73.82794674,4/17/2012 18:14,0 days 00:33:56.000000000,352,94
12,Miscellaneous Shop,40.76198471,-73.83173755,4/17/2012 18:49,0 days 00:35:31.000000000,352,148
12,Bus Station,40.70780845,-73.80318405,4/18/2012 18:00,0 days 23:10:39.000000000,353,38
12,Food & Drink Shop,40.75778225,-73.82794674,4/18/2012 18:26,0 days 00:26:00.000000000,353,94
12,Sushi Restaurant,40.764123,-73.828082,4/18/2012 18:38,0 days 00:11:37.000000000,353,223
12,Sushi Restaurant,40.605027500000006,-73.98041169,4/28/2012 20:31,0 days 03:04:33.000000000,362,223
12,Drugstore / Pharmacy,40.60589932,-73.98453815,4/28/2012 21:52,0 days 01:21:03.000000000,362,75
12,Thai Restaurant,40.720288000000004,-73.99952352,5/1/2012 18:39,2 days 01:14:33.000000000,364,233
12,Neighborhood,40.75951305,-73.83147240000001,5/1/2012 20:30,0 days 01:51:36.000000000,364,160
12,Neighborhood,40.7648764,-73.81782532,5/9/2012 18:28,0 days 11:32:38.000000000,370,160
12,Food & Drink Shop,40.75785083,-73.82830285,5/9/2012 18:54,0 days 00:25:26.000000000,370,94
12,Chinese Restaurant,40.75824391,-73.82911271,5/9/2012 19:03,0 days 00:09:14.000000000,370,50
12,Bank,40.7600704,-73.83020401,5/9/2012 19:32,0 days 00:29:00.000000000,370,21
12,Coffee Shop,40.75811474,-73.82963978,5/12/2012 6:53,0 days 08:43:20.000000000,374,54
12,Bus Station,40.70738067,-73.80256939,5/12/2012 7:15,0 days 00:21:18.000000000,374,38
12,Food & Drink Shop,40.75782225,-73.82802715,5/16/2012 18:36,0 days 09:49:12.000000000,379,94
12,Sushi Restaurant,40.764123,-73.828082,5/16/2012 19:01,0 days 00:25:25.000000000,379,223
12,Fast Food Restaurant,40.68141,-73.96718,5/26/2012 19:19,0 days 21:05:59.000000000,387,86
12,Department Store,40.68141612,-73.95714921,5/26/2012 19:42,0 days 00:22:55.000000000,387,68
12,Tea Room,40.602004,-73.994322,5/26/2012 21:43,0 days 02:00:28.000000000,387,231
12,Department Store,40.68141612,-73.95714921,5/27/2012 19:21,0 days 09:48:27.000000000,388,68
12,Drugstore / Pharmacy,40.60586317,-73.98481363,5/27/2012 21:52,0 days 02:31:18.000000000,388,75
12,Food & Drink Shop,40.76901868,-73.83484482,5/29/2012 19:06,0 days 22:09:34.000000000,391,94
12,Food & Drink Shop,40.76396261,-73.82912420000001,5/29/2012 20:35,0 days 01:29:21.000000000,391,94
12,Bus Station,40.70930188,-73.80421804,6/12/2012 6:45,0 days 11:46:20.000000000,400,38
12,Breakfast Spot,40.70647544,-73.80270726,6/12/2012 7:01,0 days 00:15:32.000000000,400,31
12,Department Store,40.68141612,-73.95714921,10/28/2012 19:24,0 days 06:33:53.000000000,412,68
12,Road,40.64220705,-73.97386313,10/28/2012 19:43,0 days 00:18:56.000000000,412,195
12,Other Great Outdoors,40.78782019,-73.79104614,10/28/2012 19:45,0 days 00:01:36.000000000,412,165
12,General Travel,40.60609944,-73.98492267,10/30/2012 9:02,1 days 13:17:41.000000000,413,108
12,Other Great Outdoors,40.78782019,-73.79104614,10/30/2012 9:03,0 days 00:00:54.000000000,413,165
12,Coffee Shop,40.75811474,-73.82963978,12/3/2012 16:11,1 days 03:14:33.000000000,419,54
12,Asian Restaurant,40.75854055,-73.82972154,12/3/2012 17:42,0 days 01:30:58.000000000,419,14
13,College Academic Building,40.911961,-73.906654,11/7/2012 11:26,0 days 03:02:08.000000000,429,56
13,College Academic Building,40.91183,-73.906612,11/7/2012 11:27,0 days 00:01:12.000000000,429,56
13,College Academic Building,40.911961,-73.906654,11/7/2012 12:36,0 days 01:09:05.000000000,429,56
13,College Academic Building,40.91163004,-73.90776816,11/7/2012 12:59,0 days 00:22:51.000000000,429,56
13,College Academic Building,40.91159986,-73.90760166,11/7/2012 12:59,0 days 00:00:03.000000000,429,56
13,College Academic Building,40.91123425,-73.9082855,11/7/2012 13:17,0 days 00:17:59.000000000,429,56
13,Hotel,40.75261955,-73.99336294,11/17/2012 13:07,0 days 22:16:39.000000000,436,123
13,Other Nightlife,40.91160396,-73.90771074,11/17/2012 13:09,0 days 00:01:44.000000000,436,166
13,College Academic Building,40.91123425,-73.9082855,11/17/2012 13:09,0 days 00:00:31.000000000,436,56
13,College Academic Building,40.91118966,-73.90711069,11/20/2012 9:25,0 days 14:22:05.000000000,440,56
13,Laundry Service,40.91139031,-73.90730885,11/20/2012 9:25,0 days 00:00:10.000000000,440,133
13,Student Center,40.911271,-73.907179,11/20/2012 9:25,0 days 00:00:11.000000000,440,221
13,College Academic Building,40.91159429,-73.90754424,11/20/2012 9:26,0 days 00:00:19.000000000,440,56
13,College Academic Building,40.91183,-73.906612,11/20/2012 9:26,0 days 00:00:39.000000000,440,56
13,College Academic Building,40.911961,-73.906654,11/20/2012 10:30,0 days 01:03:30.000000000,440,56
13,College Academic Building,40.91123425,-73.9082855,11/20/2012 11:45,0 days 01:15:34.000000000,440,56
13,College Academic Building,40.9135961,-73.90890495,12/7/2012 13:04,8 days 11:52:05.000000000,444,56
13,College Academic Building,40.912690000000005,-73.90949,12/7/2012 13:50,0 days 00:45:54.000000000,444,56
13,College Academic Building,40.91118966,-73.90711069,12/8/2012 3:39,0 days 04:37:23.000000000,446,56
13,Home (private),40.911136,-73.907403,12/8/2012 4:05,0 days 00:26:17.000000000,446,121
13,Home (private),40.911136,-73.907403,12/8/2012 11:43,0 days 07:37:38.000000000,447,121
13,Laundry Service,40.91139031,-73.90730885,12/8/2012 12:33,0 days 00:49:47.000000000,447,133
13,Home (private),40.911136,-73.907403,12/8/2012 14:36,0 days 02:03:14.000000000,447,121
13,Parking,40.9126831,-73.90591368,12/10/2012 1:58,0 days 04:36:25.000000000,449,170
13,College Academic Building,40.91118966,-73.90711069,12/10/2012 2:55,0 days 00:57:19.000000000,449,56
13,Student Center,40.91124844,-73.90751034,12/10/2012 2:55,0 days 00:00:07.000000000,449,221
13,College Academic Building,40.911297999999995,-73.907193,12/10/2012 2:55,0 days 00:00:07.000000000,449,56
13,Home (private),40.911136,-73.907403,12/10/2012 2:55,0 days 00:00:05.000000000,449,121
13,College Academic Building,40.91163004,-73.90776816,12/12/2012 12:51,0 days 13:40:37.000000000,454,56
13,Home (private),40.911136,-73.907403,12/12/2012 13:15,0 days 00:24:02.000000000,454,121
13,College Academic Building,40.91183,-73.906612,12/16/2012 22:54,0 days 09:07:20.000000000,462,56
13,Home (private),40.911136,-73.907403,12/17/2012 1:27,0 days 02:33:11.000000000,462,121
13,College Academic Building,40.912690000000005,-73.90949,12/18/2012 19:06,0 days 03:02:05.000000000,466,56
13,Residential Building (Apartment / Condo),40.911287,-73.907189,12/18/2012 20:01,0 days 00:54:54.000000000,466,191
14,Food & Drink Shop,40.73652697,-73.99055958,4/7/2012 12:00,0 days 03:14:07.000000000,476,94
14,Food & Drink Shop,40.73431844,-73.98867026,4/7/2012 12:02,0 days 00:01:45.000000000,476,94
14,Food & Drink Shop,40.74186151,-73.98943363,5/28/2012 18:02,0 days 03:15:23.000000000,489,94
14,Park,40.74218831,-73.98792419,5/28/2012 18:38,0 days 00:36:25.000000000,489,169
14,Burger Joint,40.74077826,-73.98768315,5/29/2012 12:55,0 days 04:25:41.000000000,490,36
14,Park,40.74218831,-73.98792419,5/29/2012 13:53,0 days 00:57:16.000000000,490,169
14,Park,40.74218831,-73.98792419,7/2/2012 8:31,1 days 17:00:53.000000000,499,169
14,Coffee Shop,40.74190438,-73.98906827,7/2/2012 9:07,0 days 00:36:09.000000000,499,54
14,Furniture / Home Store,40.74040988,-73.98941058,7/2/2012 10:28,0 days 01:21:10.000000000,499,100
14,Park,40.74218831,-73.98792419,7/2/2012 10:29,0 days 00:01:29.000000000,499,169
14,Coffee Shop,40.74190438,-73.98906827,7/12/2012 15:21,0 days 05:21:30.000000000,505,54
14,Market,40.74186151,-73.98943363,7/12/2012 16:08,0 days 00:46:33.000000000,505,140
14,Park,40.74218831,-73.98792419,7/12/2012 16:08,0 days 00:00:21.000000000,505,169
14,Italian Restaurant,40.73816,-73.98898461,7/28/2012 19:56,0 days 07:05:29.000000000,508,128
14,Tea Room,40.74095989,-73.98918103,7/28/2012 20:23,0 days 00:27:01.000000000,508,231
14,Coffee Shop,40.74118666,-73.9890892,10/8/2012 6:36,22 days 11:01:47.000000000,512,54
14,Park,40.74218831,-73.98792419,10/8/2012 6:37,0 days 00:01:02.000000000,512,169
